num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
4,1601554.9322030153,1089808.411
5,1625623.3897638072,1089679.901
6,1590044.4747371168,1089679.901
7,1590041.78589297,1089678.426
8,1590041.7263020962,1089678.291
9,1446174.0401162277,1089675.72
10,1121596.2301124877,491292.559
11,1121596.2301124877,490562.938
12,295.05900281373124,2.108
13,762216.2992770204,2.108
14,1121596.2301124877,0.0
0,771978.3777942169,39.878
1,771977.8326473025,39.623
2,2.1684603490170096,0.0
0,771978.3777942169,581.793
1,771977.8326473025,581.23
2,2.1684603490170096,3.338
3,604336.2287726993,0.0
0,771978.3777942169,1775060.467
1,771977.8326473025,1775060.067
2,1369727.7783866778,1775020.55
3,1601554.9322030153,1773386.406
4,1590044.4747371168,1773050.926
5,1625623.3897638072,1773050.925
6,1590041.78589297,1773049.732
7,1590041.7263020962,1773049.684
8,1446174.0401162277,1773048.487
9,1121596.2301124877,1173905.621
10,1121596.2301124877,1170776.864
11,1121596.2301124877,738406.049
12,1121596.2301124877,648605.746
13,1121596.2301124877,477455.245
14,455055.6343089471,430734.114
15,1121596.2301124877,430732.337
16,240389.78877129089,59195.102
17,577842.8430326743,49358.519
18,240389.78877129089,1015.098
19,7527.792504385949,7.565
20,7845.474540145966,7.565
21,7845.475503649621,7.565
22,7845.474449635019,7.565
23,240389.78877129089,0.0
0,771978.3777942169,2639542.02
1,771977.8326473025,2639541.882
2,1369727.7783866778,2639506.889
3,1601554.9322030153,2638739.617
4,1625623.3897638072,2638677.249
5,1590044.4747371168,2638677.249
6,1590041.78589297,2638676.066
7,1590041.7263020962,2638675.925
8,1446174.0401162277,2638674.216
9,762216.2992770204,2638438.543
10,1590044.4747371168,2638438.543
11,1590041.78589297,2638437.443
12,1590041.7263020962,2638437.384
13,1121596.2301124877,2638435.395
14,1121596.2301124877,2039124.518
15,1121596.2301124877,2039090.733
16,1121596.2301124877,158187.126
17,1121596.2301124877,0.002
18,295.05900281373124,0.0
19,762216.2992770204,0.0
0,771978.3777942169,644.23
1,771977.8326473025,644.103
2,2.1684603490170096,3.463
3,604336.2287726993,0.0
0,771978.3777942169,1361917.667
1,771977.8326473025,1361917.422
2,1369727.7783866778,1361881.23
3,1446174.0401162277,1360974.125
4,1601554.9322030153,1360833.617
5,1590044.4747371168,1360671.961
6,1625623.3897638072,1360671.961
7,1590041.78589297,1360671.101
8,1590041.7263020962,1360671.073
9,1446174.0401162277,1360669.839
10,1121596.2301124877,841740.385
11,1121596.2301124877,762757.509
12,1121596.2301124877,525542.747
13,762216.2992770204,362435.254
14,1590044.4747371168,362435.253
15,1590041.78589297,362433.96
16,1590041.7263020962,362433.934
17,1121596.2301124877,362431.539
18,1121596.2301124877,167057.885
19,455055.6343089471,79930.291
20,1121596.2301124877,79928.842
21,240389.78877129089,14466.489
22,240389.78877129089,14049.211
23,240389.78877129089,11733.553
24,240389.78877129089,10624.312
25,240389.78877129089,8173.591
26,577842.8430326743,2989.77
27,577842.8430326743,1156.183
28,240389.78877129089,752.974
29,240389.78877129089,466.727
30,7845.474540145966,9.774
31,7845.475503649621,9.774
32,7527.792504385949,9.774
33,7845.474449635019,9.774
34,240389.78877129089,0.0
0,771978.3777942169,1261527.917
1,771977.8326473025,1261527.707
2,1369727.7783866778,1261491.158
3,1446174.0401162277,1261092.891
4,1601554.9322030153,1259712.629
5,1590044.4747371168,1259601.775
6,1625623.3897638072,1259601.775
7,1590041.78589297,1259599.796
8,1590041.7263020962,1259599.718
9,1446174.0401162277,1259597.165
10,1121596.2301124877,662174.401
11,455055.6343089471,600619.729
12,1121596.2301124877,600618.337
13,240389.78877129089,591911.123
14,1590044.4747371168,591010.125
15,762216.2992770204,591010.125
16,1590041.78589297,591008.977
17,1590041.7263020962,591008.946
18,577842.8430326743,591007.473
19,577842.8430326743,589051.027
20,577842.8430326743,84402.829
21,577842.8430326743,82273.386
22,455055.6343089471,80392.569
23,577842.8430326743,80390.078
24,7845.475503649621,5.263
25,7845.474540145966,5.263
26,7527.792504385949,5.263
27,7845.474449635019,5.263
28,240389.78877129089,0.0
0,771978.3777942169,43665.646
1,771977.8326473025,43665.503
2,2.1684603490170096,3.52
3,604336.2287726993,0.0
0,771978.3777942169,74978.582
1,771977.8326473025,74978.443
2,1369727.7783866778,31261.961
3,604336.2287726993,31261.059
4,1446174.0401162277,28982.383
5,1446174.0401162277,6987.001
6,1446174.0401162277,2317.651
7,2.1684603490170096,3.311
8,1446174.0401162277,0.0
0,771978.3777942169,159855.825
1,771977.8326473025,159855.662
2,1369727.7783866778,159822.234
3,1446174.0401162277,115400.869
4,1446174.0401162277,104348.518
5,1446174.0401162277,102924.585
6,1446174.0401162277,91684.352
7,1446174.0401162277,83350.088
8,1446174.0401162277,28284.059
9,1446174.0401162277,26096.594
10,1446174.0401162277,25616.383
11,1446174.0401162277,10166.089
12,2.1684603490170096,3.216
13,1446174.0401162277,0.0
0,771978.3777942169,1376222.025
1,771977.8326473025,1376221.871
2,1369727.7783866778,1376176.624
3,1601554.9322030153,1332443.739
4,1625623.3897638072,1332322.162
5,1590044.4747371168,1332322.162
6,1590041.78589297,1332320.671
7,1590041.7263020962,1332320.592
8,1446174.0401162277,1332319.19
9,762216.2992770204,1332272.988
10,1590044.4747371168,1332272.988
11,1590041.78589297,1332271.381
12,1590041.7263020962,1332271.224
13,1121596.2301124877,1332269.056
14,1121596.2301124877,1327908.776
15,1121596.2301124877,721923.955
16,1121596.2301124877,717191.937
17,1121596.2301124877,616742.473
18,455055.6343089471,378315.778
19,1121596.2301124877,378314.09
20,240389.78877129089,15617.982
21,416836.8241988305,15457.967
22,240389.78877129089,14312.077
23,240389.78877129089,12953.484
24,577842.8430326743,2103.373
25,4.30415657620042,3.691
26,2.1684603490170096,3.691
27,577842.8430326743,0.0
0,771978.3777942169,1167926.351
1,771977.8326473025,1167925.926
2,1369727.7783866778,1167877.744
3,1601554.9322030153,1124069.254
4,1590044.4747371168,1123909.783
5,1625623.3897638072,1123909.783
6,1590041.78589297,1123907.318
7,1590041.7263020962,1123907.272
8,1446174.0401162277,1123905.856
9,1590044.4747371168,1123792.088
10,762216.2992770204,1123792.088
11,1590041.78589297,1123790.801
12,1590041.7263020962,1123790.765
13,1121596.2301124877,1123788.065
14,762216.2992770204,1123745.424
15,1590044.4747371168,1123745.424
16,1590041.78589297,1123744.284
17,1590041.7263020962,1123744.241
18,1121596.2301124877,1123741.768
19,1121596.2301124877,1123636.864
20,1121596.2301124877,1122894.979
21,1121596.2301124877,514264.285
22,1121596.2301124877,409404.466
23,455055.6343089471,157801.761
24,1121596.2301124877,157800.175
25,240389.78877129089,66694.771
26,240389.78877129089,64517.839
27,577842.8430326743,51069.17
28,577842.8430326743,3680.532
29,762216.2992770204,4.08
30,295.05900281373124,4.08
31,577842.8430326743,0.0
0,771978.3777942169,1693111.495
1,771977.8326473025,1693111.292
2,1369727.7783866778,1693071.576
3,1446174.0401162277,1648997.767
4,1446174.0401162277,1626816.588
5,1601554.9322030153,1621410.589
6,1590044.4747371168,1620999.851
7,1625623.3897638072,1620999.851
8,1590041.78589297,1620998.29
9,1590041.7263020962,1620998.262
10,1446174.0401162277,1620995.87
11,1121596.2301124877,1620812.71
12,1121596.2301124877,924330.69
13,1121596.2301124877,920548.566
14,455055.6343089471,696210.787
15,1121596.2301124877,696208.504
16,240389.78877129089,312987.278
17,577842.8430326743,312595.527
18,577842.8430326743,262811.775
19,577842.8430326743,262659.267
20,577842.8430326743,9341.299
21,577842.8430326743,3689.955
22,7527.792504385949,7.484
23,7845.475503649621,7.484
24,7845.474449635019,7.483
25,7845.474540145966,7.483
26,240389.78877129089,0.0
0,771978.3777942169,1616447.433
1,771977.8326473025,1616447.275
2,1369727.7783866778,1616411.322
3,1446174.0401162277,1572269.891
4,1446174.0401162277,1538914.485
5,1446174.0401162277,1538581.228
6,1446174.0401162277,1487431.28
7,1601554.9322030153,1481184.966
8,1625623.3897638072,1481032.613
9,1590044.4747371168,1481032.613
10,1590041.78589297,1481031.289
11,1590041.7263020962,1481031.169
12,1446174.0401162277,1481029.121
13,1121596.2301124877,790233.538
14,455055.6343089471,537217.436
15,1121596.2301124877,537216.077
16,240389.78877129089,16390.037
17,240389.78877129089,14836.774
18,240389.78877129089,13495.213
19,7527.792504385949,11.297
20,7845.474449635019,11.296
21,7845.475503649621,11.296
22,7845.474540145966,11.296
23,240389.78877129089,0.0
0,771978.3777942169,80859.568
1,771977.8326473025,80859.384
2,1369727.7783866778,39812.132
3,604336.2287726993,39810.543
4,1446174.0401162277,39243.395
5,1446174.0401162277,8631.324
6,1446174.0401162277,7240.297
7,1446174.0401162277,7076.285
8,1446174.0401162277,209.219
9,295.05900281373124,1.44
10,1446174.0401162277,0.0
0,771978.3777942169,1947135.988
1,771977.8326473025,1947135.786
2,1369727.7783866778,1947093.458
3,1446174.0401162277,1904187.061
4,1446174.0401162277,1901797.025
5,1601554.9322030153,1901650.317
6,1590044.4747371168,1901543.301
7,1625623.3897638072,1901543.301
8,1590041.78589297,1901541.709
9,1590041.7263020962,1901541.679
10,1446174.0401162277,1901539.367
11,1121596.2301124877,1294153.075
12,1121596.2301124877,1292449.2
13,1121596.2301124877,694240.528
14,455055.6343089471,342323.664
15,1121596.2301124877,342321.181
16,7527.792504385949,7.275
17,7845.474540145966,7.275
18,7845.475503649621,7.275
19,7845.474449635019,7.274
20,240389.78877129089,0.0
0,771978.3777942169,2295665.162
1,771977.8326473025,2295664.311
2,1369727.7783866778,2295617.899
3,1601554.9322030153,2250939.918
4,1625623.3897638072,2250711.442
5,1590044.4747371168,2250711.442
6,1590041.78589297,2250709.905
7,1590041.7263020962,2250709.877
8,1446174.0401162277,2250708.077
9,762216.2992770204,2250628.094
10,1590044.4747371168,2250628.094
11,1590041.78589297,2250626.919
12,1590041.7263020962,2250626.881
13,1121596.2301124877,2250624.495
14,1121596.2301124877,1643459.348
15,455055.6343089471,1559317.497
16,1121596.2301124877,1559315.903
17,240389.78877129089,1192154.578
18,240389.78877129089,1111600.359
19,240389.78877129089,1110892.673
20,240389.78877129089,1109615.147
21,577842.8430326743,1108672.265
22,577842.8430326743,1101364.964
23,577842.8430326743,1045763.87
24,577842.8430326743,1043130.89
25,577842.8430326743,613598.217
26,577842.8430326743,439096.923
27,577842.8430326743,432102.197
28,240389.78877129089,3311.624
29,1590044.4747371168,182.768
30,762216.2992770204,182.768
31,1590041.78589297,135.022
32,1590041.7263020962,134.992
33,240389.78877129089,132.503
34,7845.475503649621,8.174
35,7845.474449635019,8.174
36,7845.474540145966,8.174
37,7527.792504385949,8.174
38,577842.8430326743,0.0
0,771978.3777942169,62654.779
1,771977.8326473025,62654.607
2,1369727.7783866778,62617.596
3,1601554.9322030153,16551.914
4,1590044.4747371168,15899.396
5,1625623.3897638072,15899.396
6,1590041.78589297,15898.616
7,1590041.7263020962,15898.58
8,1446174.0401162277,15896.364
9,1121596.2301124877,15559.531
10,762216.2992770204,2.104
11,295.05900281373124,2.104
12,1121596.2301124877,0.0
0,771978.3777942169,35791.428
1,771977.8326473025,35785.904
2,2.1684603490170096,4.447
3,604336.2287726993,0.0
0,771978.3777942169,40.401
1,771977.8326473025,39.418
2,2.1684603490170096,0.0
0,771978.3777942169,2194398.742
1,771977.8326473025,2194396.191
2,1369727.7783866778,2194353.555
3,1446174.0401162277,2126585.664
4,1601554.9322030153,2075245.622
5,1625623.3897638072,2075055.494
6,1590044.4747371168,2075055.494
7,1590041.78589297,2075051.923
8,1590041.7263020962,2075051.867
9,1446174.0401162277,2075049.803
10,1121596.2301124877,1431666.273
11,455055.6343089471,1184610.462
12,1121596.2301124877,1184609.137
13,240389.78877129089,1129314.894
14,240389.78877129089,1127045.063
15,577842.8430326743,1125498.33
16,577842.8430326743,1124644.53
17,577842.8430326743,952581.257
18,577842.8430326743,928067.665
19,577842.8430326743,520938.353
20,577842.8430326743,346082.117
21,762216.2992770204,2.025
22,295.05900281373124,2.025
23,577842.8430326743,0.0
0,771978.3777942169,982040.494
1,771977.8326473025,982039.864
2,1369727.7783866778,982003.253
3,1446174.0401162277,952884.878
4,1446174.0401162277,931577.629
5,1601554.9322030153,931254.763
6,1625623.3897638072,930531.11
7,1590044.4747371168,930531.11
8,1590041.78589297,930530.049
9,1590041.7263020962,930530.029
10,1446174.0401162277,930528.913
11,1121596.2301124877,346814.642
12,455055.6343089471,327216.575
13,1121596.2301124877,327215.216
14,240389.78877129089,326096.181
15,577842.8430326743,324362.03
16,577842.8430326743,321391.675
17,577842.8430326743,261054.294
18,240389.78877129089,261021.609
19,240389.78877129089,10235.589
20,240389.78877129089,5282.668
21,7527.792504385949,9.435
22,7845.475503649621,9.435
23,7845.474540145966,9.435
24,7845.474449635019,9.434
25,240389.78877129089,0.0
0,771978.3777942169,1700.927
1,771977.8326473025,1697.371
2,1369727.7783866778,639.69
3,604336.2287726993,636.982
4,1446174.0401162277,303.283
5,295.05900281373124,1.493
6,1446174.0401162277,0.0
0,771978.3777942169,5547581.964
1,771977.8326473025,5547581.728
2,1369727.7783866778,5547541.134
3,1446174.0401162277,5546770.143
4,1446174.0401162277,5524631.481
5,1446174.0401162277,5444418.683
6,416836.8241988305,5444137.788
7,416836.8241988305,5443982.096
8,1446174.0401162277,5443456.487
9,1446174.0401162277,5441728.467
10,1446174.0401162277,4594107.612
11,1601554.9322030153,4580216.666
12,1446174.0401162277,4579966.35
13,1446174.0401162277,4579943.7
14,1446174.0401162277,4579875.35
15,1446174.0401162277,4566023.748
16,1446174.0401162277,4484801.852
17,1446174.0401162277,4403131.489
18,1446174.0401162277,4390758.685
19,1590044.4747371168,4328017.038
20,1625623.3897638072,4328017.038
21,1590041.78589297,4328015.589
22,1590041.7263020962,4328015.561
23,1446174.0401162277,4328013.098
24,1121596.2301124877,3290459.142
25,1121596.2301124877,2500390.661
26,1590044.4747371168,2499898.695
27,762216.2992770204,2499898.695
28,1590041.78589297,2499897.145
29,1590041.7263020962,2499897.109
30,1121596.2301124877,2499895.614
31,1121596.2301124877,2499046.514
32,1121596.2301124877,1880086.158
33,1121596.2301124877,1559618.903
34,1121596.2301124877,1544496.863
35,1121596.2301124877,1477302.367
36,1121596.2301124877,1468688.029
37,1121596.2301124877,961073.942
38,1121596.2301124877,598108.837
39,455055.6343089471,100889.364
40,1121596.2301124877,100886.465
41,240389.78877129089,192.629
42,7527.792504385949,10.918
43,7845.475503649621,10.917
44,7845.474449635019,10.917
45,7845.474540145966,10.917
46,240389.78877129089,0.0
0,771978.3777942169,2675837.754
1,771977.8326473025,2675837.144
2,1369727.7783866778,2675800.514
3,1601554.9322030153,2675452.954
4,1590044.4747371168,2675117.953
5,1625623.3897638072,2675117.953
6,1590041.78589297,2675116.598
7,1590041.7263020962,2675116.539
8,1446174.0401162277,2675114.475
9,1121596.2301124877,2067537.479
10,1121596.2301124877,2067515.277
11,1121596.2301124877,1693834.022
12,1121596.2301124877,1519809.545
13,1121596.2301124877,0.002
14,295.05900281373124,0.0
15,762216.2992770204,0.0
0,771978.3777942169,3719598.333
1,771977.8326473025,3719598.169
2,1369727.7783866778,3719565.877
3,1601554.9322030153,3714918.978
4,1590044.4747371168,3714705.869
5,1625623.3897638072,3714705.869
6,1590041.78589297,3714705.148
7,1590041.7263020962,3714705.102
8,1446174.0401162277,3714703.128
9,1121596.2301124877,3714479.695
10,1121596.2301124877,3075349.902
11,455055.6343089471,2765570.488
12,1121596.2301124877,2765569.243
13,240389.78877129089,2405642.92
14,577842.8430326743,2403370.101
15,577842.8430326743,2394358.196
16,577842.8430326743,2394331.928
17,577842.8430326743,2393581.933
18,577842.8430326743,2168357.941
19,577842.8430326743,1893435.87
20,577842.8430326743,1534984.946
21,577842.8430326743,858252.09
22,577842.8430326743,849408.285
23,577842.8430326743,828880.161
24,577842.8430326743,582677.999
25,577842.8430326743,140580.535
26,577842.8430326743,0.002
27,295.05900281373124,0.0
28,762216.2992770204,0.0
0,771978.3777942169,2176334.587
1,771977.8326473025,2176333.783
2,1369727.7783866778,2176262.326
3,1601554.9322030153,2175809.703
4,1590044.4747371168,2175696.352
5,1625623.3897638072,2175696.352
6,1590041.78589297,2175695.0
7,1590041.7263020962,2175694.97
8,1446174.0401162277,2175692.715
9,1121596.2301124877,2175216.945
10,1121596.2301124877,1568305.497
11,1121596.2301124877,1195643.428
12,1121596.2301124877,1195618.826
13,455055.6343089471,881954.508
14,1121596.2301124877,881953.046
15,240389.78877129089,354664.177
16,577842.8430326743,348948.606
17,577842.8430326743,332795.631
18,577842.8430326743,275183.077
19,577842.8430326743,19849.539
20,7845.475503649621,9.039
21,7527.792504385949,9.039
22,7845.474449635019,9.038
23,7845.474540145966,9.038
24,240389.78877129089,0.0
0,771978.3777942169,441578.976
1,771977.8326473025,441578.75
2,1369727.7783866778,441540.535
3,1601554.9322030153,438448.339
4,1625623.3897638072,438315.795
5,1590044.4747371168,438315.795
6,1590041.78589297,438314.595
7,1590041.7263020962,438314.565
8,1446174.0401162277,438313.525
9,1121596.2301124877,438190.101
10,1121596.2301124877,437766.725
11,455055.6343089471,1512.735
12,1121596.2301124877,1511.426
13,240389.78877129089,1058.635
14,2.1684603490170096,3.113
15,4.30415657620042,3.112
16,240389.78877129089,0.0
0,771978.3777942169,92025.203
1,771977.8326473025,92024.299
2,1369727.7783866778,91984.594
3,1601554.9322030153,91766.931
4,1590044.4747371168,91703.347
5,1625623.3897638072,91703.347
6,1590041.78589297,91702.534
7,1590041.7263020962,91702.509
8,1446174.0401162277,91700.038
9,1121596.2301124877,78712.621
10,1121596.2301124877,78538.672
11,1590044.4747371168,78483.323
12,762216.2992770204,78483.323
13,1590041.78589297,78482.184
14,1590041.7263020962,78482.136
15,1121596.2301124877,78480.249
16,1121596.2301124877,77940.198
