index,case_id,case_execution_time,case_execution_time_seconds,num_of_events
6418,193662,0 days 00:00:38.675000000,38.675,3
6419,193665,0 days 00:00:53.957000000,53.957,3
6420,193668,0 days 17:08:15.124000000,61695.124,6
6421,193671,0 days 17:18:49.713000000,62329.713,6
6422,193674,25 days 14:16:35.178000000,2211395.178,37
6423,193677,0 days 10:43:49.646000000,38629.646,4
6424,193680,30 days 10:34:56.143000000,2630096.143,16
6425,193683,21 days 15:37:01.439000000,1870621.439,31
6426,193686,0 days 18:59:32.794000000,68372.794,8
6427,193689,31 days 08:29:03.428000000,2708943.428,25
6428,193692,0 days 00:00:44.616000000,44.616,3
6429,193695,0 days 18:27:52.749000000,66472.749,6
6430,193699,0 days 00:00:57.445000000,57.445,3
6431,193702,30 days 01:12:55.301000000,2596375.301,15
6432,193705,0 days 00:00:32.067000000,32.067,3
6433,193708,0 days 00:00:02.392000000,2.392,3
6434,193711,30 days 00:15:18.462000000,2592918.462,12
6435,193714,8 days 04:11:22.651000000,706282.651,24
6436,193717,7 days 09:53:17.427000000,640397.427,19
6437,193720,0 days 00:06:17.731000000,377.731,4
6438,193723,30 days 23:06:32.754000000,2675192.754,18
6439,193726,30 days 23:05:40.260000000,2675140.26,25
6440,193729,0 days 00:00:34.183000000,34.183,3
6441,193732,30 days 22:50:57.089000000,2674257.089,14
6442,193735,0 days 00:01:06.071000000,66.071,3
6443,193738,5 days 05:55:15.485000000,453315.485,16
6444,193741,0 days 00:00:40.708000000,40.708,3
6445,193744,7 days 02:55:12.322000000,615312.322,18
6446,193747,0 days 00:00:38.206000000,38.206,3
6447,193750,0 days 02:12:11.663000000,7931.663,5
6448,193753,0 days 01:21:40.505000000,4900.505,4
6449,193756,0 days 07:33:22.139000000,27202.139,7
6450,193759,0 days 01:10:18.396000000,4218.396,4
6451,193762,26 days 20:46:19.769000000,2321179.769,42
6452,193765,0 days 01:06:39.265000000,3999.265,4
6453,193768,13 days 23:42:34.606000000,1208554.606,34
6454,193771,0 days 00:00:30.511000000,30.511,3
6455,193774,27 days 01:57:27.915000000,2339847.915,43
6456,193777,7 days 00:49:05.290000000,607745.29,14
6457,193780,0 days 00:14:40.043000000,880.043,4
6458,193783,0 days 22:09:43.430000000,79783.43,7
6459,193786,0 days 00:00:34.059000000,34.059,3
6460,193789,0 days 00:29:06.698000000,1746.698,6
6461,193792,1 days 01:57:52.247000000,93472.247,12
6462,193795,3 days 20:28:51.409000000,332931.409,11
6463,193798,31 days 18:01:14.567000000,2743274.567,24
6464,193801,0 days 00:00:37.230000000,37.23,3
6465,193804,0 days 00:06:03.913000000,363.913,5
6466,193807,11 days 20:43:11.264000000,1024991.264,28
6467,193810,0 days 02:02:50.995000000,7370.995,4
6468,193813,0 days 00:00:38.438000000,38.438,3
6469,193816,0 days 00:00:33.076000000,33.076,3
6470,193819,27 days 19:32:15.361000000,2403135.361,66
6471,193822,30 days 16:10:13.238000000,2650213.238,14
6472,193825,30 days 16:07:33.695000000,2650053.695,18
6473,193828,11 days 16:43:38.453000000,1010618.453,19
6474,193831,30 days 14:58:41.836000000,2645921.836,17
6475,193834,0 days 23:34:12.221000000,84852.221,8
6476,193837,31 days 14:33:44.284000000,2730824.284,16
6477,193840,29 days 18:56:45.844000000,2573805.844,16
6478,193843,7 days 20:56:13.020000000,680173.02,23
6479,193846,11 days 18:18:30.008000000,1016310.008,21
6480,193849,17 days 20:28:25.368000000,1542505.368,37
6481,193852,5 days 19:31:11.931000000,502271.931,14
6482,193855,11 days 19:14:55.120000000,1019695.12,29
6483,193858,0 days 23:54:42.653000000,86082.653,8
6484,193861,12 days 13:17:35.141000000,1084655.141,21
6485,193864,4 days 15:11:53.876000000,400313.876,9
6486,193867,0 days 18:36:54.520000000,67014.52,5
6487,193870,13 days 17:04:15.466000000,1184655.466,20
6488,193873,5 days 13:38:42.123000000,481122.123,17
6489,193876,5 days 21:57:40.257000000,511060.257,18
6490,193879,0 days 00:00:41.723000000,41.723,3
6491,193882,3 days 17:40:27.039000000,322827.039,11
6492,193885,11 days 16:06:42.975000000,1008402.975,19
6493,193888,0 days 17:57:57.183000000,64677.183,7
6494,193891,32 days 11:42:52.639000000,2806972.639,24
6495,193894,0 days 11:49:50.377000000,42590.377,4
6496,193897,0 days 00:00:38.059000000,38.059,3
6497,193900,0 days 11:34:28.003000000,41668.003,4
6498,193903,31 days 11:21:24.922000000,2719284.922,18
6499,193906,30 days 11:20:09.869000000,2632809.869,25
6500,193909,14 days 12:12:20.125000000,1253540.125,7
6501,193912,12 days 13:21:30.015000000,1084890.015,25
6502,193915,0 days 00:00:37.707000000,37.707,3
6503,193918,0 days 10:25:00.325000000,37500.325,4
6504,193921,0 days 09:52:56.919000000,35576.919,4
6505,193924,30 days 09:14:00.360000000,2625240.36,27
6506,193927,0 days 15:31:08.293000000,55868.293,7
6507,193930,0 days 09:04:50.734000000,32690.734,4
6508,193933,0 days 00:00:41.981000000,41.981,3
6509,193936,0 days 00:00:40.817000000,40.817,3
6510,193939,0 days 10:32:50.816000000,37970.816,7
6511,193959,0 days 00:00:36.276000000,36.276,3
6512,193962,6 days 05:07:09.916000000,536829.916,19
6513,193965,26 days 02:14:47.054000000,2254487.054,23
6514,193968,61 days 23:40:47.674000000,5355647.674,40
6515,193971,6 days 04:16:53.808000000,533813.808,20
6516,193974,35 days 07:08:21.929000000,3049701.929,40
6517,193977,0 days 00:00:37.979000000,37.979,3
6518,193980,0 days 00:00:46.028000000,46.028,3
6519,193983,0 days 00:00:30.825000000,30.825,3
6520,193986,0 days 00:00:32.233000000,32.233,3
6521,193989,0 days 00:00:34.378000000,34.378,3
6522,193992,19 days 02:20:36.383000000,1650036.383,20
6523,193995,0 days 00:20:35.975000000,1235.975,4
6524,193998,12 days 05:57:23.246000000,1058243.246,25
6525,194001,0 days 00:19:39.570000000,1179.57,4
6526,194004,0 days 00:00:31.249000000,31.249,3
6527,194007,0 days 00:10:00.060000000,600.06,4
6528,194010,18 days 23:09:21.285000000,1638561.285,28
6529,194013,3 days 06:16:16.746000000,281776.746,14
6530,194016,6 days 22:14:41.363000000,598481.363,20
6531,194019,0 days 00:00:34.114000000,34.114,3
6532,194022,10 days 20:48:04.823000000,938884.823,24
6533,194025,0 days 00:04:49.006000000,289.006,6
6534,194028,0 days 01:00:56.063000000,3656.063,4
6535,194031,26 days 02:35:21.455000000,2255721.455,25
6536,194034,7 days 06:33:47.477000000,628427.477,14
6537,194037,30 days 19:37:56.085000000,2662676.085,23
6538,194040,12 days 01:17:39.639000000,1041459.639,19
6539,194043,20 days 05:02:40.348000000,1746160.348,26
6540,194046,0 days 00:19:10.248000000,1150.248,4
6541,194049,0 days 00:00:42.215000000,42.215,3
6542,194052,54 days 19:02:45.546000000,4734165.546,54
6543,194055,0 days 00:00:31.461000000,31.461,3
6544,194058,0 days 00:04:14.977000000,254.977,4
6545,194061,45 days 02:48:10.362000000,3898090.362,39
6546,194064,0 days 00:00:29.916000000,29.916,3
6547,194067,18 days 19:26:23.781000000,1625183.781,36
6548,194070,4 days 22:46:55.720000000,427615.72,12
6549,194073,0 days 00:00:34.930000000,34.93,3
6550,194076,0 days 00:22:56.471000000,1376.471,4
6551,194079,24 days 21:37:57.687000000,2151477.687,29
6552,194082,0 days 00:16:54.209000000,1014.209,4
6553,194085,0 days 00:00:32.852000000,32.852,3
6554,194088,19 days 19:13:45.761000000,1710825.761,26
6555,194091,2 days 22:56:24.660000000,255384.66,26
6556,194094,0 days 00:00:39.957000000,39.957,3
6557,194097,0 days 00:00:39.949000000,39.949,3
6558,194100,30 days 16:43:41.682000000,2652221.682,23
6559,194103,46 days 19:38:51.926000000,4045131.926,41
6560,194106,0 days 00:00:40.193000000,40.193,3
6561,194109,3 days 03:10:54.837000000,270654.837,11
6562,194112,30 days 21:48:59.718000000,2670539.718,35
6563,194115,30 days 15:54:01.546000000,2649241.546,14
6564,194118,0 days 00:00:32.734000000,32.734,3
6565,194121,0 days 00:00:40.073000000,40.073,3
6566,194124,30 days 15:13:22.788000000,2646802.788,14
6567,194127,0 days 01:32:19.299000000,5539.299,5
6568,194130,31 days 13:35:15.901000000,2727315.901,19
6569,194133,0 days 00:00:39.634000000,39.634,3
6570,194136,26 days 18:37:29.266000000,2313449.266,18
6571,194139,68 days 12:54:04.688000000,5921644.688,37
6572,194142,10 days 18:17:48.157000000,929868.157,16
6573,194145,12 days 12:24:19.831000000,1081459.831,28
6574,194148,0 days 00:00:38.951000000,38.951,3
6575,194151,17 days 17:44:48.509000000,1532688.509,19
6576,194154,23 days 11:04:59.048000000,2027099.048,23
6577,194157,0 days 00:00:45.200000000,45.2,3
6578,194160,2 days 18:10:23.974000000,238223.974,9
6579,194163,0 days 00:00:43.966000000,43.966,3
6580,194166,0 days 10:55:41.510000000,39341.51,4
6581,194169,0 days 12:56:46.596000000,46606.596,8
6582,194179,11 days 10:38:23.749000000,988703.749,22
6583,194182,0 days 02:39:56.627000000,9596.627,6
6584,194185,0 days 00:38:06.684000000,2286.684,4
6585,194188,32 days 21:14:12.541000000,2841252.541,26
6586,194191,30 days 21:10:31.051000000,2668231.051,20
6587,194194,0 days 00:00:36.152000000,36.152,3
6588,194197,0 days 00:28:35.425000000,1715.425,4
6589,194200,0 days 00:00:39.481000000,39.481,3
6590,194203,9 days 21:40:31.735000000,855631.735,15
6591,194206,22 days 20:04:57.255000000,1973097.255,36
6592,194209,0 days 00:00:33.362000000,33.362,3
6593,194212,13 days 23:32:16.209000000,1207936.209,17
6594,194215,0 days 00:00:45.529000000,45.529,3
6595,194218,32 days 01:28:06.449000000,2770086.449,34
6596,194221,21 days 00:27:24.960000000,1816044.96,24
6597,194224,47 days 18:35:10.905000000,4127710.905,32
6598,194227,12 days 01:00:01.029000000,1040401.029,20
6599,194230,0 days 00:07:00.255000000,420.255,6
6600,194233,30 days 17:34:26.994000000,2655266.994,20
6601,194236,2 days 00:57:56.934000000,176276.934,8
6602,194239,23 days 18:46:01.828000000,2054761.828,28
6603,194242,33 days 19:29:44.808000000,2921384.808,28
6604,194245,11 days 16:44:26.480000000,1010666.48,24
6605,194248,0 days 00:00:38.346000000,38.346,3
6606,194251,2 days 15:05:27.488000000,227127.488,6
6607,194254,1 days 15:16:19.502000000,141379.502,4
6608,194257,0 days 00:00:43.683000000,43.683,3
6609,194260,6 days 19:47:35.688000000,589655.688,15
6610,194263,0 days 00:00:35.355000000,35.355,3
6611,194266,30 days 12:51:49.930000000,2638309.93,13
6612,194269,62 days 12:48:42.806000000,5402922.806,37
6613,194272,0 days 00:00:34.963000000,34.963,3
6614,194275,0 days 00:00:36.018000000,36.018,3
6615,194278,32 days 12:27:32.569000000,2809652.569,19
6616,194281,11 days 17:56:08.313000000,1014968.313,25
6617,194284,1 days 11:24:56.060000000,127496.06,4
6618,194287,9 days 15:27:46.419000000,833266.419,19
6619,194290,0 days 00:00:38.345000000,38.345,3
6620,194293,19 days 13:37:56.689000000,1690676.689,24
6621,194296,0 days 23:57:30.725000000,86250.725,4
6622,194299,0 days 00:00:39.743000000,39.743,3
6623,194302,0 days 00:00:32.181000000,32.181,3
6624,194305,30 days 22:15:46.702000000,2672146.702,13
6625,194308,0 days 00:00:38.309000000,38.309,3
6626,194311,40 days 05:49:51.390000000,3476991.39,26
6627,194314,0 days 20:03:01.662000000,72181.662,4
6628,194317,0 days 00:00:40.642000000,40.642,3
6629,194320,0 days 00:00:45.491000000,45.491,3
6630,194323,19 days 00:03:49.746000000,1641829.746,27
6631,194326,0 days 18:13:02.023000000,65582.023,4
6632,194329,0 days 00:00:31.208000000,31.208,3
6633,194332,0 days 18:12:40.048000000,65560.048,4
6634,194335,9 days 18:53:59.272000000,845639.272,18
6635,194338,0 days 00:00:56.001000000,56.001,3
6636,194341,10 days 22:20:30.066000000,944430.066,24
6637,194344,5 days 20:27:58.562000000,505678.562,12
6638,194347,36 days 16:43:39.703000000,3170619.703,43
6639,194350,0 days 00:00:36.457000000,36.457,3
6640,194353,28 days 18:35:44.499000000,2486144.499,57
6641,194356,0 days 00:00:42.240000000,42.24,3
6642,194359,0 days 00:00:34.055000000,34.055,3
6643,194362,31 days 11:09:31.306000000,2718571.306,21
6644,194365,0 days 00:00:38.809000000,38.809,3
6645,194368,0 days 08:26:08.522000000,30368.522,5
6646,194379,0 days 00:01:12.831000000,72.831,3
6647,194382,0 days 00:00:39.701000000,39.701,3
6648,194385,0 days 00:00:36.674000000,36.674,3
6649,194388,0 days 00:00:29.896000000,29.896,3
6650,194391,0 days 00:00:31.965000000,31.965,3
6651,194394,0 days 01:17:12.833000000,4632.833,4
6652,194397,0 days 10:19:16.009000000,37156.009,30
6653,194400,30 days 22:40:39.049000000,2673639.049,27
6654,194403,42 days 22:30:13.633000000,3709813.633,38
6655,194406,30 days 22:27:50.298000000,2672870.298,17
6656,194409,8 days 01:01:52.019000000,694912.019,39
6657,194412,31 days 22:22:34.411000000,2758954.411,31
6658,194415,0 days 00:00:32.681000000,32.681,3
6659,194418,22 days 21:52:47.647000000,1979567.647,31
6660,194421,0 days 03:10:08.225000000,11408.225,5
6661,194424,30 days 21:33:04.725000000,2669584.725,20
6662,194427,30 days 21:24:21.990000000,2669061.99,23
6663,194430,29 days 01:57:09.095000000,2512629.095,18
6664,194433,0 days 00:00:36.607000000,36.607,3
6665,194436,0 days 01:12:24.736000000,4344.736,4
6666,194439,0 days 00:00:29.996000000,29.996,3
6667,194442,31 days 20:10:32.043000000,2751032.043,24
6668,194445,0 days 01:01:57.412000000,3717.412,4
6669,194448,0 days 00:00:43.561000000,43.561,3
6670,194451,0 days 00:00:36.047000000,36.047,3
6671,194454,14 days 00:19:33.978000000,1210773.978,28
6672,194457,0 days 00:00:35.273000000,35.273,3
6673,194460,20 days 23:08:29.220000000,1811309.22,26
6674,194463,0 days 00:00:57.052000000,57.052,3
6675,194466,0 days 00:30:07.033000000,1807.033,6
6676,194469,17 days 21:56:40.288000000,1547800.288,19
6677,194472,22 days 19:16:45.351000000,1970205.351,24
6678,194475,0 days 00:09:33.564000000,573.564,4
6679,194478,13 days 23:44:52.925000000,1208692.925,37
6680,194481,7 days 23:46:28.365000000,690388.365,15
6681,194484,0 days 00:00:37.545000000,37.545,3
6682,194487,0 days 00:34:12.041000000,2052.041,5
6683,194490,1 days 16:52:34.685000000,147154.685,11
6684,194493,3 days 00:29:59.960000000,260999.96,19
6685,194496,30 days 16:58:10.543000000,2653090.543,15
6686,194499,0 days 00:19:40.631000000,1180.631,16
6687,194502,32 days 16:49:07.409000000,2825347.409,30
6688,194505,0 days 00:05:13.305000000,313.305,4
6689,194508,13 days 19:42:12.774000000,1194132.774,28
6690,194511,0 days 00:00:35.484000000,35.484,3
6691,194514,30 days 16:02:13.693000000,2649733.693,18
6692,194517,2 days 17:29:28.656000000,235768.656,18
6693,194520,0 days 00:20:08.776000000,1208.776,4
6694,194523,0 days 01:24:14.739000000,5054.739,7
6695,194526,21 days 15:39:49.641000000,1870789.641,25
6696,194529,14 days 17:17:12.191000000,1271832.191,45
6697,194532,37 days 15:19:41.404000000,3251981.404,29
6698,194535,16 days 22:15:34.432000000,1462534.432,19
6699,194538,0 days 00:02:24.527000000,144.527,4
6700,194541,15 days 00:34:10.546000000,1298050.546,14
6701,194544,31 days 13:33:03.782000000,2727183.782,21
6702,194547,0 days 00:00:46.511000000,46.511,3
6703,194550,0 days 00:18:16.191000000,1096.191,6
6704,194553,0 days 00:00:33.943000000,33.943,3
6705,194556,0 days 13:57:44.312000000,50264.312,7
6706,194559,0 days 12:14:06.334000000,44046.334,4
6707,194562,28 days 14:46:20.140000000,2472380.14,23
6708,194565,7 days 12:27:34.304000000,649654.304,19
6709,194568,18 days 12:48:38.033000000,1601318.033,17
6710,194571,31 days 10:26:47.964000000,2716007.964,21
6711,194574,30 days 10:20:02.760000000,2629202.76,9
6712,194577,29 days 12:23:08.592000000,2550188.592,16
6713,194580,0 days 09:18:35.840000000,33515.84,4
6714,194583,7 days 16:08:10.953000000,662890.953,18
6715,194586,0 days 00:00:43.779000000,43.779,3
6716,194599,0 days 05:48:07.310000000,20887.31,7
6717,194602,0 days 00:00:34.632000000,34.632,3
6718,194605,28 days 23:27:12.976000000,2503632.976,27
6719,194608,9 days 06:50:42.495000000,802242.495,18
6720,194611,0 days 00:51:32.372000000,3092.372,6
6721,194614,0 days 04:38:02.165000000,16682.165,16
6722,194617,33 days 23:25:16.082000000,2935516.082,64
6723,194620,0 days 00:00:37.729000000,37.729,3
6724,194623,0 days 00:00:35.855000000,35.855,3
6725,194626,30 days 22:27:49.256000000,2672869.256,18
6726,194629,0 days 00:13:36.829000000,816.829,5
6727,194632,0 days 00:00:34.030000000,34.03,3
6728,194635,0 days 00:16:27.945000000,987.945,6
6729,194638,0 days 00:01:03.843000000,63.843,3
6730,194641,9 days 02:46:14.946000000,787574.946,18
6731,194644,0 days 00:22:05.120000000,1325.12,17
6732,194647,13 days 03:55:20.133000000,1137320.133,27
6733,194650,0 days 00:00:39.177000000,39.177,3
6734,194653,7 days 02:02:19.558000000,612139.558,16
6735,194656,0 days 03:37:21.302000000,13041.302,13
6736,194659,0 days 00:41:04.697000000,2464.697,4
6737,194662,0 days 00:04:46.769000000,286.769,4
6738,194665,10 days 23:44:32.865000000,949472.865,14
6739,194668,0 days 00:00:03.221000000,3.221,3
6740,194671,0 days 00:00:43.559000000,43.559,3
6741,194674,30 days 19:49:13.575000000,2663353.575,14
6742,194677,24 days 06:52:25.092000000,2098345.092,17
6743,194680,0 days 00:00:34.377000000,34.377,3
6744,194683,1 days 01:00:04.172000000,90004.172,9
6745,194686,0 days 00:05:21.173000000,321.173,5
6746,194689,0 days 00:00:37.316000000,37.316,3
6747,194692,7 days 19:37:29.625000000,675449.625,19
6748,194695,9 days 00:21:12.804000000,778872.804,28
6749,194698,0 days 00:01:02.268000000,62.268,3
6750,194701,0 days 00:00:43.765000000,43.765,3
6751,194704,0 days 00:00:36.101000000,36.101,3
6752,194707,0 days 00:00:37.318000000,37.318,3
6753,194710,0 days 00:00:55.648000000,55.648,3
6754,194713,0 days 00:06:31.225000000,391.225,4
6755,194716,8 days 02:45:43.234000000,701143.234,13
6756,194719,30 days 17:48:39.409000000,2656119.409,22
6757,194722,30 days 17:19:07.047000000,2654347.047,11
6758,194725,0 days 00:00:43.552000000,43.552,3
6759,194728,17 days 19:56:17.479000000,1540577.479,20
6760,194731,2 days 18:12:15.904000000,238335.904,28
6761,194734,0 days 00:00:45.901000000,45.901,3
6762,194737,23 days 00:03:58.673000000,1987438.673,39
6763,194740,36 days 20:05:56.841000000,3182756.841,47
6764,194743,30 days 14:52:40.501000000,2645560.501,21
6765,194746,13 days 13:13:54.617000000,1170834.617,16
6766,194749,8 days 19:10:04.215000000,760204.215,18
6767,194752,0 days 00:07:29.300000000,449.3,4
6768,194755,0 days 00:00:34.681000000,34.681,3
6769,194758,7 days 21:19:18.523000000,681558.523,37
6770,194761,0 days 00:15:52.443000000,952.443,4
6771,194764,19 days 14:07:13.494000000,1692433.494,27
6772,194767,30 days 12:25:50.427000000,2636750.427,16
6773,194770,0 days 23:07:00.108000000,83220.108,9
6774,194773,0 days 00:00:42.018000000,42.018,3
6775,194776,0 days 11:48:35.358000000,42515.358,4
6776,194779,0 days 14:04:39.453000000,50679.453,8
6777,194782,0 days 00:00:35.278000000,35.278,3
6778,194785,20 days 11:18:48.820000000,1768728.82,24
6779,194788,1 days 18:55:29.196000000,154529.196,13
6780,194791,19 days 11:13:34.338000000,1682014.338,26
6781,194794,0 days 00:00:32.461000000,32.461,3
6782,194797,27 days 20:35:37.551000000,2406937.551,20
6783,194819,0 days 10:38:08.242000000,38288.242,4
6784,194822,10 days 14:06:55.914000000,914815.914,22
6785,194825,0 days 09:17:16.487000000,33436.487,5
6786,194828,0 days 08:22:10.102000000,30130.102,4
6787,194831,0 days 00:00:39.286000000,39.286,3
6788,194834,30 days 07:51:35.422000000,2620295.422,18
6789,194837,0 days 00:00:39.055000000,39.055,3
6790,194859,30 days 01:56:07.052000000,2598967.052,16
6791,194862,19 days 01:14:19.669000000,1646059.669,16
6792,194865,6 days 02:19:22.254000000,526762.254,21
